"pagegroupname","devicetypename","goalcomplete","bucket","session_loadtime","sticky_beacons","session_persistence","session_persistence_25","session_persistence_50","session_persistence_75","avg_page_index","avg_page_position","page_beacons","page_timer","session_length","sessions","beacons","non_bounce_sessions","bounces","page_visit_time","session_duration","bounce_rate","session_duration_minutes","bucket_label","retention_rate","beacon_pc","website"
"homepage","Mobile",0,500,8593.309496557,3137,4.748,1,3,6,4.52,0.681036815,4554,451.0,7.791,4554,33910,90,462,144,1411,10.35,23.52,"400 - 500 ms",0.6888449714536671,0.28513170498293383,4
"homepage","Mobile",0,600,8858.738550628,3372,4.453,1,3,6,4.228,0.678781979,4976,554.0,7.246,4976,34343,207,556,147,1365,11.66,22.75,"500 - 600 ms",0.677652733118971,0.28513170498293383,4
"homepage","Mobile",0,700,8327.749211181,4259,4.502,1,3,6,4.097,0.665644893,6190,653.0,7.195,6190,42101,403,713,147,1368,12.32,22.8,"600 - 700 ms",0.6880452342487884,0.28513170498293383,4
"homepage","Mobile",0,800,8433.767998999,5150,4.381,1,3,6,3.815,0.652268442,7481,753.0,6.831,7481,47989,647,983,140,1250,14.38,20.83,"700 - 800 ms",0.6884106402887314,0.28513170498293383,4
"homepage","Mobile",0,900,8506.225123113,6117,4.288,1,3,6,3.649,0.64806931,8918,852.0,6.59,8918,54808,827,1392,140,1243,17.2,20.72,"800 - 900 ms",0.6859161246916349,0.28513170498293383,4
"homepage","Mobile",0,1000,9373.42578281,6612,4.233,1,3,5,3.436,0.642529622,9671,952.0,6.33,9671,56863,995,1679,135,1159,19.35,19.32,"0.9 - 1.0 s",0.6836935166994106,0.28513170498293383,4
"homepage","Mobile",0,1100,9595.73305676,6900,4.126,1,3,5,3.263,0.643824213,10310,1051.0,6.025,10310,57536,1101,1994,127,1090,21.65,18.17,"1.0 - 1.1 s",0.6692531522793405,0.28513170498293383,4
"homepage","Mobile",0,1200,10168.939670851,6772,4.236,1,3,5,3.091,0.640158644,10284,1150.0,5.88,10284,55917,1088,2229,125,1064,24.24,17.73,"1.1 - 1.2 s",0.6584986386619992,0.28513170498293383,4
"homepage","Mobile",0,1300,10734.705842101,6750,4.15,1,2,5,3.005,0.643918394,10380,1251.0,5.704,10380,54133,1296,2375,119,997,26.14,16.62,"1.2 - 1.3 s",0.6502890173410405,0.28513170498293383,4
"homepage","Mobile",0,1400,11625.869144057,6561,3.969,1,2,5,2.911,0.646298776,10145,1350.0,5.478,10145,50631,1281,2417,123,1030,27.27,17.17,"1.3 - 1.4 s",0.646722523410547,0.28513170498293383,4
"homepage","Mobile",0,1500,12047.079861711,6137,3.966,1,2,5,2.774,0.642624093,9635,1449.0,5.3,9635,46366,1237,2376,117,932,28.29,15.53,"1.4 - 1.5 s",0.636948624805397,0.28513170498293383,4
"homepage","Mobile",0,1600,12139.264829528,5702,3.964,1,2,5,2.745,0.647827932,9069,1550.0,5.238,9069,42788,1267,2318,114,908,29.71,15.13,"1.5 - 1.6 s",0.6287352519572169,0.28513170498293383,4
"homepage","Mobile",0,1700,12880.581915159,5461,3.863,1,2,5,2.727,0.656183254,8822,1650.0,5.118,8822,40353,1281,2350,113,875,31.16,14.58,"1.6 - 1.7 s",0.6190206302425754,0.28513170498293383,4
"homepage","Mobile",0,1800,13559.555498264,5117,3.847,1,2,5,2.674,0.660246452,8378,1748.0,5.024,8378,37173,1300,2364,106,802,33.4,13.37,"1.7 - 1.8 s",0.6107662926712819,0.28513170498293383,4
"homepage","Mobile",0,1900,14320.504358976,4761,3.889,1,2,5,2.607,0.662548173,7897,1850.0,4.952,7897,34434,1283,2237,110,842,33.82,14.03,"1.8 - 1.9 s",0.6028871723439281,0.28513170498293383,4
"homepage","Mobile",0,2000,14937.794142423,4481,3.906,1,2,5,2.605,0.665007859,7519,1950.0,4.933,7519,32454,1287,2153,111,834,34.55,13.9,"1.9 - 2.0 s",0.5959569091634526,0.28513170498293383,4
"homepage","Mobile",0,2100,15752.54777283,4100,3.877,1,2,5,2.579,0.670772273,7015,2049.0,4.845,7015,29477,1236,2135,108,817,36.94,13.62,"2.0 - 2.1 s",0.5844618674269423,0.28513170498293383,4
"homepage","Mobile",0,2200,15975.799944807,3997,3.998,1,2,5,2.54,0.666826518,6894,2150.0,4.859,6894,29057,1218,2171,104,807,38.25,13.45,"2.1 - 2.2 s",0.5797795184218161,0.28513170498293383,4
"homepage","Mobile",0,2300,16808.980355807,3574,3.882,1,2,5,2.52,0.676368989,6250,2249.0,4.74,6250,25373,1138,1999,100,738,39.1,12.3,"2.2 - 2.3 s",0.57184,0.28513170498293383,4
"homepage","Mobile",0,2400,16895.181923418,3449,3.899,1,2,5,2.458,0.671596825,5987,2349.0,4.704,5987,24174,1077,1905,103,734,38.8,12.23,"2.3 - 2.4 s",0.5760815099381994,0.28513170498293383,4
"homepage","Mobile",0,2500,17466.002033286,3203,3.926,1,2,5,2.452,0.66315727,5464,2448.0,4.754,5464,22186,1041,1716,103,743,38.8,12.38,"2.4 - 2.5 s",0.5862005856515373,0.28513170498293383,4
"homepage","Mobile",0,2600,18365.70288175,3025,3.899,1,2,5,2.458,0.667008321,5196,2548.0,4.728,5196,20802,1025,1651,106,785,39.58,13.08,"2.5 - 2.6 s",0.5821785989222479,0.28513170498293383,4
"homepage","Mobile",0,2700,18312.772614538,2883,3.859,1,2,5,2.453,0.664554956,4924,2648.0,4.713,4924,19666,997,1554,106,761,39.57,12.68,"2.6 - 2.7 s",0.5854995938261576,0.28513170498293383,4
"homepage","Mobile",0,2800,19335.260542299,2535,3.931,1,2,5,2.399,0.682108155,4602,2751.0,4.565,4602,17786,865,1610,100,726,43.08,12.1,"2.7 - 2.8 s",0.5508474576271186,0.28513170498293383,4
"homepage","Mobile",0,2900,19922.441373646,2408,4.014,1,2,5,2.419,0.671202587,4234,2851.0,4.703,4234,16789,834,1429,100,732,42.03,12.2,"2.8 - 2.9 s",0.5687293339631554,0.28513170498293383,4
"homepage","Mobile",0,3000,20151.385190126,2244,3.917,1,2,5,2.535,0.685153655,4037,2950.0,4.712,4037,15937,830,1370,104,785,42.72,13.08,"2.9 - 3.0 s",0.555858310626703,0.28513170498293383,4
"homepage","Mobile",0,3100,20578.049655819,2170,3.874,1,2,5,2.484,0.670823025,3811,3050.0,4.69,3811,14921,792,1275,104,828,42.23,13.8,"3.0 - 3.1 s",0.5694043558121228,0.28513170498293383,4
"homepage","Mobile",0,3200,20090.653583183,2091,3.729,1,2,5,2.411,0.673557529,3678,3148.0,4.532,3678,14069,711,1223,104,721,41.22,12.02,"3.1 - 3.2 s",0.5685154975530179,0.28513170498293383,4
"homepage","Mobile",0,3300,21038.978170416,1933,3.773,1,2,5,2.317,0.668399496,3386,3249.0,4.471,3386,12653,684,1122,97,697,41.52,11.62,"3.2 - 3.3 s",0.5708800945067927,0.28513170498293383,4
"homepage","Mobile",0,3400,21082.799107285,1878,3.806,1,2,5,2.309,0.661478708,3227,3349.0,4.524,3227,12178,637,1051,95,650,40.58,10.83,"3.3 - 3.4 s",0.5819646730709638,0.28513170498293383,4
"homepage","Mobile",0,3500,21637.252438776,1723,3.924,1,2,5,2.245,0.653899093,2956,3451.0,4.532,2956,11178,579,944,103,771,39.71,12.85,"3.4 - 3.5 s",0.5828822733423545,0.28513170498293383,4
"homepage","Mobile",0,3600,21587.864104891,1519,3.911,1,2,5,2.297,0.671766435,2728,3547.0,4.475,2728,10217,529,925,99,683,42.06,11.38,"3.5 - 3.6 s",0.5568181818181818,0.28513170498293383,4
"homepage","Mobile",0,3700,21967.467676771,1546,3.926,1,2,5,2.327,0.6626904,2706,3651.0,4.57,2706,10372,543,876,100,705,40.5,11.75,"3.6 - 3.7 s",0.5713229859571323,0.28513170498293383,4
"homepage","Mobile",0,3800,21819.623836167,1456,3.706,1,2,5,2.265,0.659530299,2475,3749.0,4.445,2475,9139,489,810,101,687,40.79,11.45,"3.7 - 3.8 s",0.5882828282828283,0.28513170498293383,4
"homepage","Mobile",0,3900,23065.650500841,1309,3.897,1,2,5,2.271,0.665128219,2291,3848.0,4.498,2291,8496,460,763,102,690,41.67,11.5,"3.8 - 3.9 s",0.571366215626364,0.28513170498293383,4
"homepage","Mobile",0,4000,23300.615697059,1263,3.449,1,2,4,2.312,0.675667138,2219,3951.0,4.276,2219,7840,427,753,96,660,42.02,11.0,"3.9 - 4.0 s",0.5691753041910771,0.28513170498293383,4
"homepage","Mobile",0,4100,23095.256681969,1212,3.822,1,2,5,2.285,0.66981548,2129,4048.0,4.461,2129,7845,443,723,92,612,42.88,10.2,"4.0 - 4.1 s",0.5692813527477689,0.28513170498293383,4
"homepage","Mobile",0,4200,24294.127794261,1158,3.712,1,2,5,2.267,0.67335194,2064,4150.0,4.35,2064,7413,413,707,102,717,42.82,11.95,"4.1 - 4.2 s",0.561046511627907,0.28513170498293383,4
"homepage","Mobile",0,4300,24431.132315701,985,3.883,1,2,5,2.113,0.680187224,1825,4249.0,4.209,1825,6368,362,662,92,620,45.25,10.33,"4.2 - 4.3 s",0.5397260273972603,0.28513170498293383,4
"homepage","Mobile",0,4400,25505.333994648,940,3.953,1,2,5,2.16,0.679376719,1737,4350.0,4.299,1737,6088,341,640,94,660,45.85,11.0,"4.3 - 4.4 s",0.5411629245826137,0.28513170498293383,4
"homepage","Mobile",0,4500,25995.588300209,895,3.741,1,2,5,2.119,0.68316165,1658,4450.0,4.139,1658,5661,341,606,98,623,46.01,10.38,"4.4 - 4.5 s",0.5398069963811821,0.28513170498293383,4
"homepage","Mobile",0,4600,25752.502632058,828,3.849,1,2,5,2.24,0.681280511,1501,4550.0,4.363,1501,5305,316,537,109,723,45.32,12.05,"4.5 - 4.6 s",0.5516322451698867,0.28513170498293383,4
"homepage","Mobile",0,4700,26824.749367655,796,3.924,1,2,5,2.237,0.668633613,1411,4648.0,4.451,1411,5123,300,485,98,671,43.65,11.18,"4.6 - 4.7 s",0.5641389085754784,0.28513170498293383,4
"homepage","Mobile",0,4800,26372.758626726,711,4.109,1,2,5,2.39,0.675195779,1284,4748.0,4.666,1284,4925,280,444,108,794,44.22,13.23,"4.7 - 4.8 s",0.5537383177570093,0.28513170498293383,4
"homepage","Mobile",0,4900,27449.647637673,646,3.885,1,2,5,2.248,0.69095036,1221,4852.0,4.304,1221,4271,256,461,101,697,47.77,11.62,"4.8 - 4.9 s",0.5290745290745291,0.28513170498293383,4
"homepage","Mobile",0,5000,27487.678212768,583,4.279,1,2,5,2.307,0.681208844,1078,4949.0,4.621,1078,4049,229,383,105,799,45.11,13.32,"4.9 - 5.0 s",0.5408163265306123,0.28513170498293383,4
"homepage","Mobile",0,5100,27932.896276948,564,3.966,1,3,5,2.284,0.68280131,1038,5052.0,4.439,1038,3701,237,369,109,726,46.07,12.1,"5.0 - 5.1 s",0.5433526011560693,0.28513170498293383,4
"homepage","Mobile",0,5200,28513.106325487,539,3.944,1,2,5,2.169,0.685397527,1012,5149.0,4.27,1012,3486,217,373,102,680,46.92,11.33,"5.1 - 5.2 s",0.532608695652174,0.28513170498293383,4
"homepage","Mobile",0,5300,29483.94164361,493,3.653,1,2,4,2.245,0.707580341,967,5250.0,4.107,967,3257,185,366,99,652,46.8,10.87,"5.2 - 5.3 s",0.5098241985522234,0.28513170498293383,4
"homepage","Mobile",0,5400,29423.925990652,485,3.973,1,2,5,2.328,0.690186997,899,5350.0,4.471,899,3202,197,343,104,717,48.86,11.95,"5.3 - 5.4 s",0.5394883203559511,0.28513170498293383,4
"homepage","Mobile",0,5500,29174.141774853,450,4.037,1,2,5,2.267,0.684919458,836,5450.0,4.441,836,3008,182,300,109,772,45.87,12.87,"5.4 - 5.5 s",0.5382775119617225,0.28513170498293383,4
"homepage","Mobile",0,5600,29956.531443049,435,3.602,1,2,4,2.421,0.690575697,802,5548.0,4.375,802,2746,191,276,101,625,45.17,10.42,"5.5 - 5.6 s",0.5423940149625935,0.28513170498293383,4
"homepage","Mobile",0,5700,31275.020034496,384,4.236,1,2,5,2.086,0.675355898,716,5651.0,4.358,716,2504,164,256,106,612,46.38,10.2,"5.6 - 5.7 s",0.5363128491620112,0.28513170498293383,4
"homepage","Mobile",0,5800,30171.317367581,357,3.82,1,2,5,2.445,0.694849778,673,5750.0,4.472,673,2418,144,239,102,720,45.18,12.0,"5.7 - 5.8 s",0.5304606240713224,0.28513170498293383,4
"homepage","Mobile",0,5900,30146.812798455,330,3.724,1,2,5,2.302,0.697964914,632,5849.0,4.246,632,2118,160,232,105,610,49.15,10.17,"5.8 - 5.9 s",0.5221518987341772,0.28513170498293383,4
"homepage","Mobile",0,6000,30354.720076064,341,3.674,1,2,4,2.145,0.671619321,600,5949.0,4.233,600,2020,125,194,113,688,40.84,11.47,"5.9 - 6.0 s",0.5683333333333334,0.28513170498293383,4
"homepage","Mobile",0,6100,33428.197875666,321,4.196,1,2,5,2.375,0.698236731,610,6050.0,4.583,610,2195,154,223,108,831,48.9,13.85,"6.0 - 6.1 s",0.5262295081967213,0.28513170498293383,4
"homepage","Mobile",0,6200,31442.762229323,290,4.003,1,3,5,2.392,0.697088396,563,6150.0,4.454,563,2030,124,211,116,822,48.06,13.7,"6.1 - 6.2 s",0.5150976909413855,0.28513170498293383,4
"homepage","Mobile",0,6300,31323.404194514,269,3.884,1,2,5,2.371,0.699759815,509,6248.0,4.424,509,1819,120,177,120,842,45.5,14.03,"6.2 - 6.3 s",0.5284872298624754,0.28513170498293383,4
"homepage","Mobile",0,6400,34215.123788509,258,3.937,1,2,5,2.473,0.700959236,498,6350.0,4.514,498,1760,123,180,125,848,48.0,14.13,"6.3 - 6.4 s",0.5180722891566265,0.28513170498293383,4
"homepage","Mobile",0,6500,32813.70010362,247,4.336,1,3,6,2.496,0.690048423,477,6453.0,4.742,477,1762,114,172,118,847,47.38,14.12,"6.4 - 6.5 s",0.5178197064989518,0.28513170498293383,4
"homepage","Mobile",0,6600,33744.944888605,285,4.596,1,3,6,2.432,0.653932995,493,6550.0,5.089,493,1993,129,166,127,1002,45.6,16.7,"6.5 - 6.6 s",0.5780933062880325,0.28513170498293383,4
"homepage","Mobile",0,6700,33698.468105173,223,4.726,1,3,6,2.342,0.678648657,421,6652.0,4.845,421,1551,116,156,101,776,51.15,12.93,"6.6 - 6.7 s",0.5296912114014252,0.28513170498293383,4
"homepage","Mobile",0,6800,36903.309112662,221,4.022,1,2,5,2.71,0.698106492,408,6748.0,4.889,408,1555,96,139,113,823,44.55,13.72,"6.7 - 6.8 s",0.5416666666666666,0.28513170498293383,4
"homepage","Mobile",0,6900,33670.588747086,210,4.066,1,2,5,2.446,0.676564664,376,6848.0,4.718,376,1336,97,126,114,686,45.16,11.43,"6.8 - 6.9 s",0.5585106382978723,0.28513170498293383,4
"homepage","Mobile",0,7000,37489.010408202,171,4.526,1,3,5,2.39,0.69216512,341,6950.0,4.659,341,1243,79,124,106,687,47.33,11.45,"6.9 - 7.0 s",0.501466275659824,0.28513170498293383,4
"homepage","Mobile",0,7100,36211.15473274,191,4.073,1,3,5,2.419,0.67320637,348,7049.0,4.655,348,1241,86,126,102,723,48.09,12.05,"7.0 - 7.1 s",0.5488505747126436,0.28513170498293383,4
"homepage","Mobile",0,7200,36207.484894095,174,4.04,1,2,5,2.197,0.708153585,345,7148.0,4.234,345,1186,69,139,111,703,50.36,11.72,"7.1 - 7.2 s",0.5043478260869565,0.28513170498293383,4
"homepage","Mobile",0,7300,38761.37001999,181,3.823,1,2,5,2.414,0.710111518,345,7251.0,4.42,345,1170,85,123,123,791,47.31,13.18,"7.2 - 7.3 s",0.5246376811594203,0.28513170498293383,4
"homepage","Mobile",0,7400,33254.249846,151,4.821,1,3,7,2.387,0.703203801,302,7350.0,4.798,302,1127,70,116,110,955,50.0,15.92,"7.3 - 7.4 s",0.5,0.28513170498293383,4
"homepage","Mobile",0,7500,34601.752059116,153,4.091,1,2,5,1.957,0.706749773,304,7446.0,4.016,304,973,60,122,107,632,50.0,10.53,"7.4 - 7.5 s",0.5032894736842105,0.28513170498293383,4
"homepage","Mobile",0,7600,37879.124885752,136,3.705,1,2,5,1.985,0.700579604,273,7555.0,3.831,273,825,63,101,105,574,48.1,9.57,"7.5 - 7.6 s",0.4981684981684982,0.28513170498293383,4
"homepage","Mobile",0,7700,33297.410841415,154,3.779,1,2,5,2.18,0.689149086,288,7647.0,4.201,288,959,56,104,100,600,44.83,10.0,"7.6 - 7.7 s",0.5347222222222222,0.28513170498293383,4
"homepage","Mobile",0,7800,34821.38618228,153,4.699,1,2,6,2.346,0.659007918,257,7751.0,5.143,257,1055,69,78,120,827,41.49,13.78,"7.7 - 7.8 s",0.5953307392996109,0.28513170498293383,4
"homepage","Mobile",0,7900,40526.709770302,121,3.09,1,2,4,2.654,0.727616645,237,7850.0,4.232,237,805,50,84,142,935,44.92,15.58,"7.8 - 7.9 s",0.510548523206751,0.28513170498293383,4
"homepage","Mobile",0,8000,36908.918419374,124,3.806,1,2,5,2.054,0.69503302,239,7948.0,4.029,239,757,47,97,90,526,50.52,8.77,"7.9 - 8.0 s",0.5188284518828452,0.28513170498293383,4
"homepage","Mobile",0,8100,38611.002658663,126,4.079,1,2,5,2.406,0.690422021,231,8052.0,4.632,231,858,56,82,121,772,46.86,12.87,"8.0 - 8.1 s",0.5454545454545454,0.28513170498293383,4
"homepage","Mobile",0,8200,40799.416511965,92,3.793,1,2,4,2.155,0.738099238,193,8148.0,3.963,193,594,40,82,132,696,53.59,11.6,"8.1 - 8.2 s",0.47668393782383417,0.28513170498293383,4
"homepage","Mobile",0,8300,36844.623580629,109,3.477,1,2,4,2.558,0.709957093,204,8252.0,4.416,204,692,50,75,105,599,48.7,9.98,"8.2 - 8.3 s",0.5343137254901961,0.28513170498293383,4
"homepage","Mobile",0,8400,38303.730622384,82,4.097,1,3,5,2.181,0.748356222,193,8353.0,3.922,193,599,37,88,106,567,56.41,9.45,"8.3 - 8.4 s",0.42487046632124353,0.28513170498293383,4
"homepage","Mobile",0,8500,40759.441759482,93,4.43,1,3,5,2.0,0.67915769,181,8453.0,4.276,181,590,49,67,111,618,50.76,10.3,"8.4 - 8.5 s",0.5138121546961326,0.28513170498293383,4
"homepage","Mobile",0,8600,39815.51463526,87,4.16,1,3,5,1.875,0.735115786,192,8551.5,3.76,192,575,37,86,102,641,55.48,10.68,"8.5 - 8.6 s",0.453125,0.28513170498293383,4
"homepage","Mobile",0,8700,41308.586315074,77,4.649,1,3,5,2.124,0.735446934,169,8662.0,4.242,169,542,36,75,127,759,56.39,12.65,"8.6 - 8.7 s",0.4556213017751479,0.28513170498293383,4
"homepage","Mobile",0,8800,42520.236766777,58,3.637,1,2,3,1.886,0.78342,150,8750.0,3.293,150,405,19,81,103,568,61.83,9.47,"8.7 - 8.8 s",0.38666666666666666,0.28513170498293383,4
"homepage","Mobile",0,8900,37864.313527637,97,4.412,1,3,6,2.569,0.70920217,188,8849.0,4.845,188,650,52,78,119,944,57.35,15.73,"8.8 - 8.9 s",0.5159574468085106,0.28513170498293383,4
"homepage","Mobile",0,9000,40088.129198164,78,3.371,1,2,4,2.707,0.713457306,147,8955.0,4.496,147,524,36,50,118,662,45.05,11.03,"8.9 - 9.0 s",0.5306122448979592,0.28513170498293383,4
"homepage","Mobile",0,9100,47090.483278732,68,3.72,1,2,4,1.971,0.716348326,141,9047.0,3.765,141,412,29,55,125,865,49.11,14.42,"9.0 - 9.1 s",0.48226950354609927,0.28513170498293383,4
"homepage","Mobile",0,9200,39532.135929592,61,3.475,1,2,4,1.992,0.731637618,131,9149.0,3.61,131,390,22,57,117,648,52.29,10.8,"9.1 - 9.2 s",0.46564885496183206,0.28513170498293383,4
"homepage","Mobile",0,9300,41271.91456859,69,3.971,1,2,6,2.092,0.720442758,141,9243.0,4.035,141,461,28,53,136,652,46.9,10.87,"9.2 - 9.3 s",0.48936170212765956,0.28513170498293383,4
"homepage","Mobile",0,9400,38543.607450077,54,3.833,1,2,5,1.879,0.736902112,124,9345.0,3.548,124,363,22,57,113,620,55.88,10.33,"9.3 - 9.4 s",0.43548387096774194,0.28513170498293383,4
"homepage","Mobile",0,9500,49266.64668844,65,3.692,1,3,5,2.07,0.706467078,127,9454.0,3.96,127,397,29,51,122,631,52.04,10.52,"9.4 - 9.5 s",0.5118110236220472,0.28513170498293383,4
"homepage","Mobile",0,9600,40098.347778407,62,3.354,1,2,4,2.008,0.695550073,123,9549.0,3.699,123,394,23,51,91,489,51.0,8.15,"9.5 - 9.6 s",0.5040650406504065,0.28513170498293383,4
"homepage","Mobile",0,9700,36782.453246496,68,3.764,1,3,4,2.85,0.684722791,120,9644.0,4.983,120,451,31,43,137,1029,48.31,17.15,"9.6 - 9.7 s",0.5666666666666667,0.28513170498293383,4
"homepage","Mobile",0,9800,40614.086244394,60,4.15,1,2,6,2.527,0.684592296,108,9744.5,4.833,108,414,28,38,107,629,47.5,10.48,"9.7 - 9.8 s",0.5555555555555556,0.28513170498293383,4
"homepage","Mobile",0,9900,42552.835164307,63,4.095,1,2,5,2.388,0.704429896,126,9859.5,4.436,126,457,28,47,139,929,47.96,15.48,"9.8 - 9.9 s",0.5,0.28513170498293383,4
"homepage","Mobile",0,10000,44061.637032674,49,3.938,1,2,5,2.583,0.75948475,108,9957.0,4.37,108,368,24,46,101,657,54.76,10.95,"9.9 - 10.0 s",0.4537037037037037,0.28513170498293383,4
"homepage","Mobile",0,10100,45805.310854944,54,4.851,1,3,6,2.182,0.682590913,104,10057.5,4.701,104,369,23,40,142,896,49.38,14.93,"10.0 - 10.1 s",0.5192307692307693,0.28513170498293383,4
"homepage","Mobile",0,10200,39585.323400596,59,4.22,1,3,5,2.112,0.62661151,98,10156.0,4.653,98,364,23,27,124,801,36.0,13.35,"10.1 - 10.2 s",0.6020408163265306,0.28513170498293383,4
"homepage","Mobile",0,10300,41737.243039773,43,3.79,1,2,5,2.784,0.714040954,88,10255.0,4.636,88,297,18,36,131,930,51.43,15.5,"10.2 - 10.3 s",0.48863636363636365,0.28513170498293383,4
"homepage","Mobile",0,10400,44375.113643235,49,4.408,1,3,6,2.304,0.731497285,105,10356.0,4.361,105,344,26,48,97,547,60.76,9.12,"10.3 - 10.4 s",0.4666666666666667,0.28513170498293383,4
"homepage","Mobile",0,10500,41058.077939747,48,3.895,1,2,4,2.091,0.710670244,98,10451.5,4.0,98,334,15,40,117,732,48.19,12.2,"10.4 - 10.5 s",0.4897959183673469,0.28513170498293383,4
"homepage","Mobile",0,10600,37905.174965642,34,3.852,2,3,4,2.589,0.748621904,73,10542.0,4.383,73,245,20,32,120,591,60.38,9.85,"10.5 - 10.6 s",0.4657534246575342,0.28513170498293383,4
"homepage","Mobile",0,10700,52314.237179571,46,3.456,1,2,5,2.24,0.693921132,83,10656.0,4.156,83,266,18,30,139,693,46.15,11.55,"10.6 - 10.7 s",0.5542168674698795,0.28513170498293383,4
"homepage","Mobile",0,10800,47652.738132891,35,5.085,1,3,6,2.1,0.7460955,80,10747.0,4.325,80,275,17,38,112,881,60.32,14.68,"10.7 - 10.8 s",0.4375,0.28513170498293383,4
"homepage","Mobile",0,10900,42898.829874423,37,4.27,2,3,6,2.363,0.75940309,88,10849.0,4.159,88,285,23,41,100,531,63.08,8.85,"10.8 - 10.9 s",0.42045454545454547,0.28513170498293383,4
"homepage","Mobile",0,11000,43703.830608147,36,4.138,1,3,6,2.108,0.753147409,83,10949.0,3.903,83,272,13,39,99,581,55.71,9.68,"10.9 - 11.0 s",0.43373493975903615,0.28513170498293383,4
"homepage","Mobile",0,11100,45509.629421596,37,3.783,1,3,7,2.139,0.720778696,79,11050.0,3.911,79,246,17,32,110,598,51.61,9.97,"11.0 - 11.1 s",0.46835443037974683,0.28513170498293383,4
"homepage","Mobile",0,11200,41194.812388215,34,3.676,1,2,4,2.368,0.765153105,76,11143.5,4.013,76,228,15,34,82,480,55.74,8.0,"11.1 - 11.2 s",0.4473684210526316,0.28513170498293383,4
"homepage","Mobile",0,11300,42892.601474868,19,3.789,2,4,5,2.2,0.803611083,60,11248.5,3.4,60,172,10,30,125,908,60.0,15.13,"11.2 - 11.3 s",0.31666666666666665,0.28513170498293383,4
"homepage","Mobile",0,11400,47625.994898896,26,3.5,1,2,5,2.194,0.818653753,77,11358.0,3.376,77,194,13,39,123,485,60.94,8.08,"11.3 - 11.4 s",0.33766233766233766,0.28513170498293383,4
"homepage","Mobile",0,11500,47294.30148696,45,3.688,1,2,5,2.2,0.719788611,90,11450.0,4.044,90,303,15,36,118,609,48.0,10.15,"11.4 - 11.5 s",0.5,0.28513170498293383,4
"homepage","Mobile",0,11600,53447.981113033,34,3.029,1,2,3,2.058,0.73474725,68,11561.0,3.573,68,201,14,30,125,617,55.56,10.28,"11.5 - 11.6 s",0.5,0.28513170498293383,4
"homepage","Mobile",0,11700,43583.803244308,31,5.612,1,3,11,2.84,0.763209681,69,11645.0,5.362,69,260,17,28,108,657,53.85,10.95,"11.6 - 11.7 s",0.4492753623188406,0.28513170498293383,4
"homepage","Mobile",0,11800,43282.362229517,30,3.3,1,1,4,2.323,0.790469338,71,11748.0,3.718,71,201,18,29,128,620,54.72,10.33,"11.7 - 11.8 s",0.4225352112676056,0.28513170498293383,4
"homepage","Mobile",0,11900,58045.237075702,26,5.153,2,4,8,1.8,0.740827661,65,11850.0,3.861,65,187,16,31,123,515,63.27,8.58,"11.8 - 11.9 s",0.4,0.28513170498293383,4
"homepage","Mobile",0,12000,52913.815004404,37,4.405,1,2,7,2.103,0.708580298,77,11945.0,4.22,77,246,20,32,125,803,56.14,13.38,"11.9 - 12.0 s",0.4805194805194805,0.28513170498293383,4
