DEVICETYPENAME,IMAGES,TTI,FREQ
Tablet,2068,6657.000,2
Tablet,2277,3623.000,2
Mobile,2454,21680.500,2
Tablet,3297,11112.000,2
Mobile,2421,23559.500,2
Tablet,3317,11911.000,2
Desktop,3064,19997.000,2
Tablet,2116,14802.500,2
Mobile,2491,11168.500,2
Tablet,2012,28525.000,2
Desktop,2325,168992.500,2
Desktop,3167,9020.000,2
Desktop,10970,11170.000,2
Desktop,5054,4988.500,2
Desktop,2537,18734.000,2
Desktop,2904,198988.000,2
Tablet,1622,10510.000,2
Tablet,1857,20972.500,2
Tablet,2472,5797.000,2
Desktop,2523,18247.000,2
Desktop,3293,4160.500,2
Desktop,2662,4103.500,2
Mobile,2886,46916.000,2
Mobile,2046,14307.500,2
Desktop,2464,8139.500,2
Tablet,1740,9133.500,2
Mobile,2856,26433.500,2
Desktop,3147,33595.000,2
Desktop,10640,81448.000,2
Tablet,1414,21591.500,2
Desktop,6094,54138.500,2
Desktop,3094,8253.000,2
Desktop,3047,4779.000,2
Tablet,1969,14049.000,2
Tablet,2641,26224.500,2
Desktop,2452,13625.000,2
Tablet,2047,5331.000,2
Desktop,4386,6034.500,2
Tablet,2274,13083.500,2
Tablet,2651,5997.000,2
Desktop,2518,5099.000,2
Tablet,1808,17766.500,2
Tablet,2151,39716.000,2
Mobile,2475,11013.000,2
Desktop,2556,26049.000,2
Desktop,2981,19608.000,2
Tablet,1341,15302.500,2
Mobile,3178,8054.500,2
Desktop,2648,10306.000,2
Tablet,1746,9408.000,2
Mobile,2663,15186.500,2
Tablet,1973,23911.500,2
Desktop,2399,8149.000,2
Tablet,2140,65023.500,2
Desktop,2993,7138.500,2
Desktop,2326,11919.000,2
Tablet,4258,34940.500,2
Mobile,3592,11199.500,2
Tablet,2373,7597.000,2
Mobile,2473,12366.500,2
Desktop,2462,10481.500,2
Desktop,2663,8078.000,2
Mobile,2684,10410.000,2
Mobile,2472,6883.000,2
Desktop,3508,4748.500,2
Tablet,2408,6023.000,2
Desktop,3836,14635.000,2
Desktop,4471,3738.500,2
Desktop,4250,17660.000,2
Desktop,2567,34209.000,2
Desktop,2391,2005.500,2
Mobile,2827,15728.000,2
Desktop,2705,7992.000,2
Desktop,2402,67607.500,2
Desktop,3013,6269.500,2
Desktop,3084,3963.500,2
Mobile,3280,8986.500,2
Desktop,2418,170086.000,2
Mobile,3284,4974.000,2
Mobile,2620,7869.500,2
Desktop,8134,14015.000,2
Desktop,2760,64625.000,2
Desktop,2776,7843.000,2
Mobile,2119,11377.000,2
Mobile,2506,27842.500,2
Mobile,4186,14121.500,2
Mobile,2481,16639.500,2
Desktop,3156,18009.000,2
Desktop,2833,2186.500,2
Mobile,3018,12107.500,2
Tablet,1551,2835.500,2
Tablet,3283,8053.500,2
Tablet,2381,6429.000,2
Mobile,3496,43973.500,2
Tablet,2153,13747.000,2
Mobile,2272,10866.000,2
Tablet,2327,12275.000,2
Desktop,2406,15865.500,2
Tablet,2159,16159.500,2
Desktop,3700,17963.000,2
Tablet,2425,4602.000,2
Tablet,1915,5021.500,2
Tablet,1718,13990.000,2
Tablet,2165,9009.000,2
Mobile,2378,13862.500,2
Desktop,3357,14757.000,2
Mobile,2977,21337.000,2
Desktop,2621,3794.500,2
Desktop,2486,42717.500,2
Mobile,2618,6899.500,2
Mobile,3970,23938.500,2
Mobile,2969,21352.000,2
Tablet,1498,18117.500,2
Mobile,2538,6452.500,2
Mobile,2601,7637.500,2
Desktop,3665,43097.500,2
Tablet,2486,14005.000,2
Tablet,1790,13889.500,2
Desktop,14965,8460.000,2
Tablet,2051,6552.500,2
Mobile,2670,8321.500,2
Desktop,3039,9442.000,2
Tablet,2174,13488.000,2
Tablet,1853,9169.000,2
Mobile,2304,17721.000,2
Mobile,2933,3965.500,2
Desktop,2639,5156.000,1
Desktop,3109,87682.000,1
Desktop,2627,10287.000,1
Desktop,12763,11973.000,1
Mobile,3070,18279.000,1
Desktop,5372,32278.000,1
Desktop,2700,37544.000,1
Mobile,2690,16650.000,1
Tablet,1928,8667.000,1
Desktop,7220,1537.000,1
Tablet,2273,12554.000,1
Desktop,4465,3465.000,1
Tablet,1996,12049.000,1
Mobile,2425,25013.000,1
Mobile,4361,26914.000,1
Mobile,5869,4625.000,1
Tablet,2028,5073.000,1
Mobile,2467,23672.000,1
Desktop,3248,13994.000,1
Mobile,5053,3593.000,1
Desktop,3010,31365.000,1
Mobile,3838,7642.000,1
Tablet,2910,7285.000,1
Tablet,4257,35458.000,1
Mobile,2326,32867.000,1
Desktop,12173,5331.000,1
Mobile,3141,41289.000,1
Desktop,4482,11707.000,1
Tablet,2606,18722.000,1
Desktop,7209,1168.000,1
Desktop,2899,5363.000,1
Desktop,3493,5725.000,1
Tablet,2135,14101.000,1
Desktop,3083,2391.000,1
Desktop,4169,20948.000,1
Desktop,3750,335554.000,1
Desktop,2792,4146.000,1
Desktop,13465,5892.000,1
Desktop,3770,15394.000,1
Mobile,3187,5115.000,1
Desktop,12706,7113.000,1
Desktop,4970,79333.000,1
Tablet,3167,15524.000,1
Desktop,5383,5105.000,1
Desktop,3420,1373744.000,1
Tablet,2361,20852.000,1
Tablet,2889,12457.000,1
Desktop,2619,10732.000,1
Desktop,3561,32056.000,1
Desktop,5153,14077.000,1
Mobile,5067,10188.000,1
Desktop,4492,7012.000,1
Desktop,2977,9026.000,1
Desktop,4142,17666.000,1
Desktop,5455,74407.000,1
Desktop,3676,2861.000,1
Desktop,7602,5646.000,1
Mobile,3591,11592.000,1
Desktop,3171,11728.000,1
Desktop,10967,7717.000,1
Desktop,5448,72660.000,1
Mobile,2990,22314.000,1
Desktop,3574,57458.000,1
Desktop,2701,13755.000,1
Tablet,1703,1397.000,1
Tablet,2509,29023.000,1
Tablet,5308,8937.000,1
Tablet,2708,2432.000,1
Mobile,3832,9231.000,1
Desktop,7208,469.000,1
Mobile,2709,1325.000,1
Desktop,2712,44904.000,1
Desktop,4506,3419.000,1
Tablet,2119,7797.000,1
Mobile,3325,32970.000,1
Desktop,4811,7392.000,1
Desktop,7205,34472.000,1
Mobile,3977,5977.000,1
Desktop,3999,6173.000,1
Mobile,2225,8291.000,1
Mobile,2572,28920.000,1
Desktop,2431,4483.000,1
Desktop,4369,3289.000,1
Tablet,2359,2770.000,1
Desktop,4654,4572.000,1
Tablet,2616,14086.000,1
Desktop,7223,13326.000,1
Tablet,1961,15788.000,1
Desktop,3377,27377.000,1
Desktop,2912,15554.000,1
Mobile,2944,6229.000,1
Desktop,3123,5220.000,1
Mobile,3291,3679.000,1
Desktop,9211,3869.000,1
Mobile,3290,1626.000,1
Desktop,2795,13045.000,1
Desktop,10946,16362.000,1
Mobile,3002,5746.000,1
Desktop,3152,147970.000,1
Mobile,24439,2217.000,1
Tablet,2351,5429.000,1
Desktop,2530,336308.000,1
Desktop,2951,4740.000,1
Mobile,2593,17676.000,1
Desktop,4558,2236.000,1
Mobile,2547,7811.000,1
Mobile,3898,19984.000,1
Desktop,3711,7727.000,1
Desktop,6911,71157.000,1
Desktop,2761,104294.000,1
Mobile,3327,19961.000,1
Tablet,2987,16540.000,1
Mobile,4011,12151.000,1
Mobile,8347,8222.000,1
Desktop,6632,3481871.000,1
Desktop,3728,29283.000,1
Desktop,3203,5947.000,1
Mobile,2743,37582.000,1
Tablet,2046,5439.000,1
Tablet,2158,13220.000,1
Desktop,2568,4834.000,1
Desktop,2541,26460.000,1
Desktop,4310,8546.000,1
Mobile,5344,18584.000,1
Mobile,3148,26728.000,1
Desktop,4697,97954.000,1
Desktop,3581,57279.000,1
Mobile,4901,2750.000,1
Desktop,3018,10527.000,1
Tablet,2293,48762.000,1
Mobile,2938,9431.000,1
Mobile,2656,3436.000,1
Desktop,4066,6392.000,1
Desktop,5985,8063.000,1
Tablet,2505,2802.000,1
Mobile,2729,29920.000,1
Desktop,2846,333523.000,1
Mobile,2615,7836.000,1
Mobile,2844,7825.000,1
Desktop,2844,1755.000,1
Desktop,10911,14681.000,1
Tablet,2385,7764.000,1
Mobile,2714,36609.000,1
Desktop,5387,42773.000,1
Mobile,2316,43277.000,1
Desktop,4002,336268.000,1
Desktop,4034,7529.000,1
Desktop,3918,5848.000,1
Desktop,3494,36633.000,1
Desktop,2895,2994.000,1
Mobile,2449,17734.000,1
Desktop,3210,7705.000,1
Desktop,2873,12034.000,1
Mobile,3355,49857.000,1
Mobile,3211,16989.000,1
Tablet,2094,4532.000,1
Mobile,3552,15614.000,1
Tablet,2556,12963.000,1
Mobile,3794,45500.000,1
Desktop,2397,4622.000,1
Tablet,4265,33322.000,1
Tablet,3351,14740.000,1
Desktop,2746,48263.000,1
Mobile,3521,23553.000,1
Desktop,11473,22212.000,1
Desktop,4604,23935.000,1
Tablet,7882,5139.000,1
Mobile,2913,4743.000,1
Desktop,3701,20167.000,1
Tablet,2518,3238.000,1
Desktop,2632,2615.000,1
Desktop,2910,11151.000,1
Desktop,3316,12625.000,1
Desktop,5046,8747.000,1
Desktop,3868,5376.000,1
Tablet,3570,7760.000,1
Desktop,2693,6519.000,1
Desktop,3373,2661.000,1
Desktop,2808,15267.000,1
Mobile,2989,18806.000,1
Mobile,2773,31673.000,1
Desktop,3311,12883.000,1
Desktop,2893,8969.000,1
Mobile,4856,14949.000,1
Mobile,2880,15245.000,1
Desktop,4412,5990.000,1
Tablet,3173,13439.000,1
Tablet,1848,1978.000,1
Mobile,4585,34704.000,1
Tablet,3307,27869.000,1
Desktop,3960,6909.000,1
Desktop,10892,20021.000,1
Tablet,2319,4397.000,1
Desktop,2877,18860.000,1
Mobile,2455,18435.000,1
Mobile,5906,30301.000,1
Mobile,4386,6275.000,1
Tablet,1720,3774.000,1
Mobile,3053,4381.000,1
Mobile,3055,25072.000,1
Tablet,2565,1509.000,1
Mobile,2735,16679.000,1
Mobile,2463,6034.000,1
Mobile,2853,8835.000,1
Tablet,4528,7319.000,1
Desktop,7162,3056.000,1
Tablet,3834,7617.000,1
Desktop,4179,5840.000,1
Tablet,2605,1814.000,1
Mobile,12181,20184.000,1
Desktop,3016,24093.000,1
Desktop,3058,11931.000,1
Desktop,2425,4841.000,1
Mobile,3287,20490.000,1
Tablet,2346,7149.000,1
Mobile,5066,6083.000,1
Desktop,3762,13893.000,1
Desktop,3218,7463.000,1
Tablet,5052,1650.000,1
Tablet,2016,2105.000,1
Mobile,2361,5642.000,1
Tablet,2466,31183.000,1
Tablet,2487,13114.000,1
Tablet,4026,2831.000,1
Mobile,4219,29501.000,1
Mobile,7141,4607.000,1
Tablet,2136,11281.000,1
Mobile,2434,10146.000,1
Mobile,4102,3376.000,1
Mobile,2730,2764.000,1
Desktop,3541,6105.000,1
Desktop,4442,5488.000,1
Tablet,1847,6607.000,1
Tablet,3165,35080.000,1
Desktop,2989,30050.000,1
Desktop,2835,5949.000,1
Tablet,2546,8234.000,1
Tablet,2315,2601.000,1
Tablet,2507,3131.000,1
Mobile,3490,336638.000,1
Mobile,2694,9189.000,1
Desktop,5373,13487.000,1
Desktop,3099,22240.000,1
Tablet,1549,2259.000,1
Desktop,4094,8180.000,1
Desktop,5406,8798.000,1
Desktop,4280,22184.000,1
Desktop,2806,7360.000,1
Mobile,2102,20375.000,1
Desktop,2395,4637.000,1
Desktop,3984,6478.000,1
Tablet,1846,33790.000,1
Desktop,3401,8673.000,1
Mobile,2372,69708.000,1
Tablet,2013,21649.000,1
Desktop,3079,4555.000,1
Tablet,2890,22704.000,1
Desktop,3794,5508.000,1
Desktop,3569,9171.000,1
Tablet,2292,11427.000,1
Desktop,3188,11326.000,1
Tablet,2761,2457.000,1
Desktop,4486,13492.000,1
Mobile,2807,24789.000,1
Tablet,2117,14092.000,1
Mobile,2660,45760.000,1
Mobile,2964,27806.000,1
Tablet,2524,11557.000,1
Desktop,3834,15172.000,1
Tablet,2142,11892.000,1
Tablet,2815,19406.000,1
Desktop,3495,5657.000,1
Desktop,12688,59266.000,1
Mobile,2906,16572.000,1
Desktop,64395,81796.000,1
Desktop,2368,192984.000,1
Desktop,4028,7227.000,1
Tablet,3302,4954.000,1
Tablet,2339,12533.000,1
Tablet,2547,11956.000,1
Desktop,3967,3779.000,1
Desktop,3085,25495.000,1
Desktop,4860,104507.000,1
Mobile,2501,18675.000,1
Desktop,6436,14487.000,1
Desktop,2552,10282.000,1
Tablet,2271,12949.000,1
Tablet,2049,1131359.000,1
Tablet,2451,25112.000,1
Desktop,4794,13494.000,1
Desktop,2471,60817.000,1
Desktop,2694,10433.000,1
Mobile,2753,7367.000,1
Desktop,3043,18726.000,1
Mobile,3307,22024.000,1
Desktop,7214,12355.000,1
Tablet,2092,16659.000,1
Mobile,2749,31728.000,1
Tablet,1982,2690.000,1
Tablet,1995,32089.000,1
Desktop,3367,10457.000,1
Mobile,2464,13269.000,1
Desktop,5364,10835.000,1
Desktop,4546,5272.000,1
Desktop,2971,6053.000,1
Mobile,5064,2970.000,1
Desktop,3482,67506.000,1
Mobile,2953,24414.000,1
Desktop,4662,10692.000,1
Desktop,2669,8709.000,1
Mobile,2617,6369.000,1
Desktop,3862,20100.000,1
Desktop,10937,5993.000,1
Desktop,4184,20847.000,1
Mobile,2498,7440.000,1
Desktop,3974,16710.000,1
Desktop,2978,8546.000,1
Desktop,3387,12420.000,1
Tablet,2909,14203.000,1
Tablet,2088,4727.000,1
Desktop,4582,39770.000,1
Desktop,4205,13566.000,1
Desktop,4233,355440.000,1
Desktop,4600,12414.000,1
Tablet,2167,10818.000,1
Tablet,2489,20694.000,1
Desktop,2404,16541.000,1
Desktop,4245,6062.000,1
Desktop,3734,14138.000,1
Mobile,2139,8958.000,1
Mobile,2521,81485.000,1
Tablet,1903,4145.000,1
Tablet,2175,51137.000,1
Desktop,3973,6771.000,1
Desktop,4790,20564.000,1
Mobile,3011,56539.000,1
Tablet,3257,14825.000,1
Desktop,5262,132143.000,1
Desktop,4242,9304.000,1
Tablet,3282,9885.000,1
Tablet,2014,3926.000,1
Mobile,2931,5665.000,1
Tablet,2639,16458.000,1
Tablet,4267,30894.000,1
Desktop,4048,6336.000,1
Desktop,3065,163184.000,1
Desktop,4076,3815.000,1
Desktop,3695,157298.000,1
Tablet,4560,7214.000,1
Desktop,3763,5347.000,1
Mobile,7101,3597.000,1
Desktop,4456,1826.000,1
Desktop,4219,18113.000,1
Desktop,4026,5289.000,1
Mobile,4529,10715.000,1
Desktop,5368,8188.000,1
Desktop,2938,7942.000,1
Mobile,8043,16874.000,1
Mobile,2537,7716.000,1
Mobile,2575,2151.000,1
Desktop,3810,10316.000,1
Mobile,2894,17901.000,1
Tablet,2571,2062.000,1
Desktop,4593,38758.000,1
Desktop,4800,7579.000,1
Desktop,2966,6650.000,1
Desktop,4165,9785.000,1
Mobile,4541,11108.000,1
Desktop,6225,20579.000,1
Tablet,2538,6632.000,1
Tablet,3824,22423.000,1
Tablet,2323,8362.000,1
Desktop,2551,4429.000,1
Desktop,3238,3145.000,1
Desktop,2588,12336.000,1
Desktop,2613,4386.000,1
Desktop,5254,8506.000,1
Mobile,4201,192030.000,1
Mobile,2395,19211.000,1
Tablet,1926,13904.000,1
Mobile,3603,12053.000,1
Desktop,10865,8242.000,1
Tablet,1870,15119.000,1
Desktop,4263,7888.000,1
Mobile,2468,3628.000,1
Desktop,4580,11538.000,1
Mobile,5923,43373.000,1
Tablet,3161,14367.000,1
Desktop,2935,5890.000,1
Mobile,7041,10212.000,1
Mobile,3678,11682.000,1
Desktop,2477,2113.000,1
Mobile,2890,2712.000,1
Mobile,2465,41914.000,1
Mobile,3281,58843.000,1
Desktop,2506,7530.000,1
Desktop,3846,19035.000,1
Desktop,2298,3255.000,1
Desktop,4086,12540.000,1
Mobile,3313,5559.000,1
Mobile,2391,7623.000,1
Tablet,2080,3452.000,1
Desktop,3780,11439.000,1
Mobile,2997,86434.000,1
Desktop,3061,16074.000,1
Mobile,2980,1541.000,1
Mobile,2919,3090.000,1
Desktop,3360,8041.000,1
Mobile,4377,7303865.000,1
Mobile,2777,5211.000,1
Desktop,4288,32511.000,1
Tablet,2907,2716.000,1
Desktop,2810,39074.000,1
Mobile,2292,2371.000,1
Desktop,3138,20770.000,1
Desktop,3489,15319.000,1
Desktop,2740,43835.000,1
Tablet,2026,6461.000,1
Mobile,2917,3147.000,1
Desktop,2854,7937.000,1
Desktop,2861,17643.000,1
Tablet,2403,51375.000,1
Desktop,2794,8414.000,1
Mobile,3063,2666.000,1
Desktop,2820,22651.000,1
Desktop,5351,13319.000,1
Mobile,3311,4576.000,1
Tablet,2988,50178.000,1
Desktop,3783,12602.000,1
Desktop,4075,11221.000,1
Desktop,4861,18491.000,1
Desktop,4599,42306.000,1
Desktop,5151,42859.000,1
Tablet,2794,2690.000,1
Tablet,1814,9742.000,1
Desktop,3513,24676.000,1
Tablet,2172,3965.000,1
Tablet,1840,3377.000,1
Desktop,5310,11882.000,1
Tablet,2887,9460.000,1
Tablet,2414,8637.000,1
Tablet,3962,19934.000,1
Desktop,4059,5015.000,1
Desktop,2832,2037.000,1
Mobile,2329,10179.000,1
Mobile,3961,13300.000,1
Desktop,3536,18055.000,1
Mobile,3188,71447.000,1
Tablet,2348,8324.000,1
Tablet,2442,10388.000,1
Desktop,6089,27455.000,1
Desktop,2517,49345.000,1
Desktop,7946,804.000,1
Tablet,2072,6775.000,1
Mobile,2695,1372.000,1
Desktop,6095,24159.000,1
Desktop,4509,88109.000,1
Mobile,2693,3191.000,1
Mobile,2744,4511.000,1
Mobile,4179,5802.000,1
Desktop,2836,17699.000,1
Tablet,2387,8213.000,1
Desktop,2856,13945.000,1
Desktop,3446,785.000,1
Tablet,1538,13550.000,1
Tablet,3176,71044.000,1
Desktop,5056,19642.000,1
Mobile,3184,40560.000,1
Desktop,4146,8927.000,1
Mobile,3534,16368.000,1
Tablet,2669,7724.000,1
Mobile,2912,3684.000,1
Mobile,3746,15149.000,1
Tablet,2332,6839.000,1
Mobile,2599,4442.000,1
Mobile,4448,1633.000,1
Mobile,2539,45158.000,1
Mobile,3609,12525.000,1
Desktop,5346,4968.000,1
Desktop,3666,51406.000,1
Desktop,2719,43555.000,1
Mobile,2503,12422.000,1
Mobile,2845,4951.000,1
Tablet,4787,7346.000,1
Mobile,3295,1296.000,1
Mobile,4987,17656.000,1
Tablet,2097,1876.000,1
Desktop,4613,20697.000,1
Mobile,2700,29520.000,1
Desktop,5266,335334.000,1
Desktop,2528,24418.000,1
Tablet,2580,21475.000,1
Mobile,4495,8331.000,1
Mobile,2404,25534.000,1
Desktop,2652,5106.000,1
Desktop,3651,45721.000,1
Desktop,3034,16493.000,1
Tablet,4789,33038.000,1
Mobile,3306,12383.000,1
Desktop,3546,9919.000,1
Mobile,2624,5378.000,1
Desktop,5409,47629.000,1
Tablet,2032,3409.000,1
Desktop,2731,3696.000,1
Mobile,2155,8131.000,1
Tablet,2516,356048.000,1
Mobile,2392,26563.000,1
Desktop,3351,8447.000,1
Desktop,4810,6913.000,1
Desktop,2605,10573.000,1
Desktop,2790,5691.000,1
Mobile,3214,2972.000,1
Desktop,2389,4286.000,1
Mobile,2638,11351.000,1
Desktop,2886,2665.000,1
Tablet,2826,9087.000,1
Desktop,4110,12430.000,1
Desktop,4111,2483.000,1
Desktop,8251,11775.000,1
Mobile,3208,9879.000,1
Desktop,4458,9183.000,1
Desktop,3069,1581.000,1
Mobile,2610,24061.000,1
Tablet,3142,17344.000,1
Desktop,2548,3372.000,1
Desktop,3968,2654.000,1
Desktop,4736,12686.000,1
Mobile,3597,16301.000,1
Desktop,4759,336358.000,1
Mobile,2567,53116.000,1
Mobile,3875,11515.000,1
Mobile,4363,13646.000,1
Desktop,4531,5697.000,1
Tablet,2494,6710.000,1
Desktop,3698,5515.000,1
Desktop,5244,8944.000,1
Mobile,2394,3723.000,1
Desktop,3082,8885.000,1
Tablet,2807,6338.000,1
Desktop,4259,12974.000,1
Mobile,2924,23078.000,1
Desktop,2840,6290.000,1
Tablet,2432,22138.000,1
Tablet,2478,9347.000,1
Tablet,2336,30777.000,1
Desktop,2688,5937.000,1
Mobile,4607,16703.000,1
Desktop,2957,9795.000,1
Tablet,2021,1854.000,1
Tablet,4259,33099.000,1
Mobile,2879,2435.000,1
Mobile,3513,7282.000,1
Desktop,10826,15399.000,1
Mobile,12093,235418.000,1
Mobile,3158,407.000,1
Tablet,2475,209690.000,1
Desktop,3183,17750.000,1
Mobile,2649,3077.000,1
Desktop,2950,5238.000,1
Mobile,2800,4855.000,1
Desktop,2837,3742.000,1
Desktop,4497,10174.000,1
Mobile,3000,7057.000,1
Desktop,2596,28261.000,1
Mobile,2362,4056.000,1
Tablet,1887,37598.000,1
Tablet,7065,5230.000,1
Tablet,2087,5460.000,1
Mobile,2332,2752.000,1
Tablet,2325,2849.000,1
Tablet,3268,21636.000,1
Desktop,4812,11499.000,1
Tablet,2745,10469.000,1
Desktop,4562,21979.000,1
Mobile,3108,188301.000,1
Desktop,2995,4534.000,1
Desktop,3678,94542.000,1
Tablet,3286,3592.000,1
Desktop,4166,11281.000,1
Desktop,3525,104849.000,1
Tablet,3151,34581.000,1
Mobile,2978,5033.000,1
Mobile,2573,14918.000,1
Mobile,3524,33573.000,1
Tablet,2134,6105.000,1
Tablet,1834,18033.000,1
Desktop,2401,35210.000,1
Desktop,4302,2287.000,1
Desktop,3012,2967.000,1
Desktop,2819,37503.000,1
Tablet,4269,37979.000,1
Mobile,3207,5125.000,1
Desktop,4728,11714.000,1
Tablet,4260,31905.000,1
Desktop,2733,7392.000,1
Desktop,4494,15971.000,1
Mobile,3679,12463.000,1
Desktop,2988,13045.000,1
Desktop,3173,8020.000,1
Desktop,5186,31714.000,1
Desktop,3136,28937.000,1
Tablet,1644,12192.000,1
Desktop,6029,9479.000,1
Desktop,11503,5602.000,1
Mobile,3169,8324.000,1
Tablet,2601,5422.000,1
Desktop,4570,9579.000,1
Tablet,5063,2079.000,1
Tablet,4266,40536.000,1
Desktop,4673,13208.000,1
Mobile,3299,26134.000,1
Desktop,3296,4018.000,1
Desktop,19580,101526.000,1
Desktop,5316,71988.000,1
Desktop,3858,51318.000,1
Desktop,3729,14301.000,1
Mobile,2640,7793.000,1
Desktop,5052,42876.000,1
Desktop,3326,4043.000,1
Tablet,2098,13745.000,1
Desktop,4368,7997.000,1
Mobile,3076,13377.000,1
Mobile,2594,53619.000,1
Mobile,3293,6069.000,1
Desktop,3113,29956.000,1
Mobile,2376,27768.000,1
Tablet,2083,22921.000,1
Mobile,3460,10335.000,1
Desktop,4265,14658.000,1
Desktop,2591,15753.000,1
Desktop,3243,1788.000,1
Desktop,2509,4539.000,1
Desktop,2834,20539.000,1
Tablet,2404,18602.000,1
Desktop,10904,30344.000,1
Desktop,2531,8672.000,1
Tablet,2394,2949.000,1
Tablet,2584,18419.000,1
Tablet,1888,7725.000,1
Mobile,2664,22109.000,1
Mobile,3137,7272.000,1
Mobile,2561,7168.000,1
Mobile,3370,26170.000,1
Desktop,2767,7188.000,1
Desktop,3063,19611.000,1
Mobile,3210,11999.000,1
Mobile,2915,3326.000,1
Tablet,2356,13665.000,1
Tablet,2419,65888.000,1
Mobile,2797,34428.000,1
Mobile,2784,13825.000,1
Mobile,3303,129159.000,1
Desktop,2869,20853.000,1
Desktop,5463,64168.000,1
Desktop,3369,5997.000,1
Mobile,7882,10887.000,1
Desktop,3563,2245.000,1
Desktop,4508,13531.000,1
Mobile,5343,56008.000,1
Tablet,2076,2888.000,1
Desktop,4344,7124.000,1
Desktop,4008,7018.000,1
Desktop,2421,6280.000,1
Desktop,3986,13640.000,1
Desktop,2748,18139.000,1
Tablet,2563,2749.000,1
Tablet,7686,5266.000,1
Mobile,3883,4724.000,1
Tablet,2742,2138.000,1
Desktop,5401,42247.000,1
Tablet,2902,6873.000,1
Tablet,2334,10093.000,1
Mobile,2595,9558.000,1
Mobile,4858,14966.000,1
Tablet,2035,9853.000,1
Tablet,2320,2362.000,1
Mobile,2578,53768.000,1
Desktop,2714,3245.000,1
Desktop,3964,10166.000,1
Desktop,2456,23778.000,1
Desktop,4524,6848.000,1
Tablet,2154,49763.000,1
Desktop,2457,6717.000,1
Desktop,3899,4575.000,1
Mobile,3409,9940.000,1
Tablet,2582,3962.000,1
Desktop,10853,7851.000,1
Tablet,2042,27518.000,1
Mobile,2605,8442.000,1
Tablet,2048,6723.000,1
Tablet,1807,10368.000,1
Desktop,3876,813.000,1
Desktop,3972,7156.000,1
Mobile,3503,40954.000,1
Desktop,2729,33119.000,1
Desktop,2655,3950.000,1
Mobile,2527,4011.000,1
Mobile,2534,33617.000,1
Desktop,2668,17062.000,1
Desktop,3024,7238.000,1
Desktop,4975,11391.000,1
Desktop,3163,4114.000,1
Mobile,4508,12096.000,1
Tablet,1983,2136.000,1
Mobile,2713,16142.000,1
Tablet,7687,5153.000,1
Tablet,1921,129036.000,1
Tablet,2401,10293.000,1
Desktop,5193,120848.000,1
Desktop,3056,5049.000,1
Desktop,3572,20627.000,1
Tablet,4264,37739.000,1
Tablet,2289,6567.000,1
Mobile,2865,25724.000,1
Mobile,8052,24902.000,1
Desktop,4173,7628.000,1
Mobile,2411,4456.000,1
Desktop,3403,8125.000,1
Tablet,3285,13839.000,1
Desktop,3184,6125.000,1
Desktop,3565,46790.000,1
Desktop,3102,5161.000,1
Desktop,3567,29738.000,1
Tablet,2448,5892.000,1
Tablet,2473,28695.000,1
Mobile,4412,40211.000,1
Desktop,4175,11487.000,1
Tablet,1916,16066.000,1
Tablet,1956,2886.000,1
Tablet,2043,15907.000,1
Desktop,3005,9955.000,1
Mobile,3292,2982.000,1
Desktop,12814,12983.000,1
Desktop,3318,10592.000,1
Tablet,2324,5878.000,1
Desktop,7917,15846.000,1
Mobile,6280,14766.000,1
Desktop,5771,43604.000,1
Tablet,2372,6416.000,1
Mobile,4519,2848.000,1
Mobile,2937,27467.000,1
Mobile,3057,32054.000,1
Desktop,3062,14115.000,1
Tablet,2463,12167.000,1
Tablet,3255,24939.000,1
Tablet,2497,11287.000,1
Mobile,2438,8471.000,1
Desktop,2797,7156.000,1
Desktop,3315,4566.000,1
Desktop,3552,16701.000,1
Mobile,3065,1318.000,1
Mobile,3975,8561.000,1
Mobile,2882,4166.000,1
Desktop,3328,762.000,1
Tablet,1504,3133.000,1
Desktop,4252,16594.000,1
Desktop,4610,11496.000,1
Desktop,5393,186594.000,1
Mobile,2396,1637.000,1
Mobile,2833,8106.000,1
Desktop,3579,4671.000,1
Tablet,2282,6513.000,1
Mobile,3800,18079.000,1
Desktop,2805,56728.000,1
Mobile,3477,99416.000,1
Mobile,3296,12775.000,1
Desktop,3511,26073.000,1
Desktop,3498,12753.000,1
Desktop,3992,3565.000,1
Mobile,5533,12656.000,1
Desktop,2888,6814.000,1
Tablet,3310,17845.000,1
Desktop,3779,19106.000,1
Desktop,2428,1385.000,1
Desktop,3731,1485.000,1
Desktop,3197,1921.000,1
Tablet,1499,2082.000,1
Desktop,12622,10099.000,1
Desktop,4200,12933.000,1
Mobile,4577,35337.000,1
Tablet,4268,38767.000,1
Mobile,5061,2156.000,1
Desktop,2689,14592.000,1
Desktop,3928,25381.000,1
Desktop,2919,10108.000,1
Desktop,5380,21875.000,1
Mobile,3297,14163.000,1
Mobile,3850,7024.000,1
Desktop,2607,6127.000,1
Desktop,4010,7838.000,1
Desktop,2413,12750.000,1
Mobile,2928,9170.000,1
Mobile,2399,13490.000,1
Desktop,3461,7696.000,1
Mobile,2375,28234.000,1
Desktop,4713,12449.000,1
Mobile,3855,18535.000,1
Desktop,2965,23719.000,1
Mobile,2711,6929.000,1
Tablet,2569,29292.000,1
Mobile,2542,16844.000,1
Tablet,2855,13756.000,1
Mobile,2871,11168.000,1
Mobile,2290,30749.000,1
Desktop,2398,10774.000,1
